in s,C1 in V
-6.0992160E-01,-3.41797E-01
-6.0973680E-01,-3.22266E-01
-6.0955200E-01,-2.83203E-01
-6.0936720E-01,-3.41797E-01
-6.0918240E-01,-3.61328E-01
-6.0899760E-01,-3.61328E-01
-6.0881280E-01,-3.41797E-01
-6.0862800E-01,-3.02734E-01
-6.0844320E-01,-2.44141E-01
-6.0825840E-01,-3.61328E-01
-6.0807360E-01,-2.44141E-01
-6.0788880E-01,-3.22266E-01
-6.0770400E-01,-3.80859E-01
-6.0751920E-01,-3.22266E-01
-6.0733440E-01,-3.22266E-01
-6.0714960E-01,-3.61328E-01
-6.0696480E-01,-3.61328E-01
-6.0678000E-01,-3.41797E-01
-6.0659520E-01,-3.02734E-01
-6.0641040E-01,-3.61328E-01
-6.0622560E-01,-3.22266E-01
-6.0604080E-01,-3.41797E-01
-6.0585600E-01,-3.61328E-01
-6.0567120E-01,-3.61328E-01
-6.0548640E-01,-3.41797E-01
-6.0530160E-01,-4.00391E-01
-6.0511680E-01,-3.61328E-01
-6.0493200E-01,-3.61328E-01
-6.0474720E-01,-3.22266E-01
-6.0456240E-01,-2.83203E-01
-6.0437760E-01,-3.02734E-01
-6.0419280E-01,-2.83203E-01
-6.0400800E-01,-2.83203E-01
-6.0382320E-01,-3.61328E-01
-6.0363840E-01,-3.41797E-01
-6.0345360E-01,-3.61328E-01
-6.0326880E-01,-2.83203E-01
-6.0308400E-01,-3.22266E-01
-6.0289920E-01,-3.02734E-01
-6.0271440E-01,-2.83203E-01
-6.0252960E-01,-3.22266E-01
-6.0234480E-01,-3.02734E-01
-6.0216000E-01,-2.63672E-01
-6.0197520E-01,-3.02734E-01
-6.0179040E-01,-3.22266E-01
-6.0160560E-01,-3.02734E-01
-6.0142080E-01,-2.83203E-01
-6.0123600E-01,-1.85547E-01
-6.0105120E-01,-2.63672E-01
-6.0086640E-01,-3.41797E-01
-6.0068160E-01,-3.41797E-01
-6.0049680E-01,-3.22266E-01
-6.0031200E-01,-3.41797E-01
-6.0012720E-01,-3.02734E-01
-5.9994240E-01,-2.83203E-01
-5.9975760E-01,-3.41797E-01
-5.9957280E-01,-2.63672E-01
-5.9938800E-01,-3.22266E-01
-5.9920320E-01,-3.02734E-01
-5.9901840E-01,-3.41797E-01
-5.9883360E-01,-3.41797E-01
-5.9864880E-01,-3.22266E-01
-5.9846400E-01,-3.41797E-01
-5.9827920E-01,-3.02734E-01
-5.9809440E-01,-2.83203E-01
-5.9790960E-01,-2.63672E-01
-5.9772480E-01,-3.02734E-01
-5.9754000E-01,-3.41797E-01
-5.9735520E-01,-2.83203E-01
-5.9717040E-01,-3.02734E-01
-5.9698560E-01,-3.02734E-01
-5.9680080E-01,-2.63672E-01
-5.9661600E-01,-2.83203E-01
-5.9643120E-01,-2.83203E-01
-5.9624640E-01,-3.02734E-01
-5.9606160E-01,-3.22266E-01
-5.9587680E-01,-3.02734E-01
-5.9569200E-01,-3.41797E-01
-5.9550720E-01,-2.83203E-01
-5.9532240E-01,-3.61328E-01
-5.9513760E-01,-3.22266E-01
-5.9495280E-01,-3.61328E-01
-5.9476800E-01,-3.22266E-01
-5.9458320E-01,-2.83203E-01
-5.9439840E-01,-3.22266E-01
-5.9421360E-01,-3.61328E-01
-5.9402880E-01,-3.02734E-01
-5.9384400E-01,-2.44141E-01
-5.9365920E-01,-3.41797E-01
-5.9347440E-01,-2.44141E-01
-5.9328960E-01,-3.02734E-01
-5.9310480E-01,-3.22266E-01
-5.9292000E-01,-2.83203E-01
-5.9273520E-01,-2.83203E-01
-5.9255040E-01,-2.83203E-01
-5.9236560E-01,-3.22266E-01
-5.9218080E-01,-3.22266E-01
-5.9199600E-01,-3.41797E-01
-5.9181120E-01,-2.83203E-01
-5.9162640E-01,-2.44141E-01
-5.9144160E-01,-2.44141E-01
-5.9125680E-01,-2.83203E-01
-5.9107200E-01,-2.83203E-01
-5.9088720E-01,-3.02734E-01
-5.9070240E-01,-3.02734E-01
-5.9051760E-01,-2.83203E-01
-5.9033280E-01,-3.02734E-01
-5.9014800E-01,-2.44141E-01
-5.8996320E-01,-3.22266E-01
-5.8977840E-01,-2.83203E-01
-5.8959360E-01,-2.63672E-01
-5.8940880E-01,-3.02734E-01
-5.8922400E-01,-3.41797E-01
-5.8903920E-01,-3.41797E-01
-5.8885440E-01,-3.22266E-01
-5.8866960E-01,-2.83203E-01
-5.8848480E-01,-3.02734E-01
-5.8830000E-01,-3.22266E-01
-5.8811520E-01,-3.02734E-01
-5.8793040E-01,-3.02734E-01
-5.8774560E-01,-2.44141E-01
-5.8756080E-01,-2.63672E-01
-5.8737600E-01,-3.41797E-01
-5.8719120E-01,-2.44141E-01
-5.8700640E-01,-2.83203E-01
-5.8682160E-01,-2.24609E-01
-5.8663680E-01,-2.63672E-01
-5.8645200E-01,-2.05078E-01
-5.8626720E-01,-2.83203E-01
-5.8608240E-01,-2.83203E-01
-5.8589760E-01,-2.83203E-01
-5.8571280E-01,-3.22266E-01
-5.8552800E-01,-2.83203E-01
-5.8534320E-01,-2.83203E-01
-5.8515840E-01,-3.02734E-01
-5.8497360E-01,-3.02734E-01
-5.8478880E-01,-2.83203E-01
-5.8460400E-01,-3.22266E-01
-5.8441920E-01,-2.83203E-01
-5.8423440E-01,-2.83203E-01
-5.8404960E-01,-3.02734E-01
-5.8386480E-01,-3.22266E-01
-5.8368000E-01,-3.61328E-01
-5.8349520E-01,-2.83203E-01
-5.8331040E-01,-3.02734E-01
-5.8312560E-01,-3.02734E-01
-5.8294080E-01,-2.83203E-01
-5.8275600E-01,-3.02734E-01
-5.8257120E-01,-3.22266E-01
-5.8238640E-01,-3.02734E-01
-5.8220160E-01,-3.02734E-01
-5.8201680E-01,-2.44141E-01
-5.8183200E-01,-2.44141E-01
-5.8164720E-01,-2.83203E-01
-5.8146240E-01,-4.00391E-01
-5.8127760E-01,-2.83203E-01
-5.8109280E-01,-2.44141E-01
-5.8090800E-01,-3.22266E-01
-5.8072320E-01,-2.83203E-01
-5.8053840E-01,-3.02734E-01
-5.8035360E-01,-3.41797E-01
-5.8016880E-01,-3.02734E-01
-5.7998400E-01,-2.83203E-01
-5.7979920E-01,-2.83203E-01
-5.7961440E-01,-2.83203E-01
-5.7942960E-01,-3.22266E-01
-5.7924480E-01,-3.41797E-01
-5.7906000E-01,-3.02734E-01
-5.7887520E-01,-3.02734E-01
-5.7869040E-01,-3.02734E-01
-5.7850560E-01,-3.41797E-01
-5.7832080E-01,-3.22266E-01
-5.7813600E-01,-3.02734E-01
-5.7795120E-01,-2.83203E-01
-5.7776640E-01,-3.22266E-01
-5.7758160E-01,-3.41797E-01
-5.7739680E-01,-2.44141E-01
-5.7721200E-01,-2.83203E-01
-5.7702720E-01,-3.22266E-01
-5.7684240E-01,-3.41797E-01
-5.7665760E-01,-2.83203E-01
-5.7647280E-01,-3.22266E-01
-5.7628800E-01,-2.83203E-01
-5.7610320E-01,-2.83203E-01
-5.7591840E-01,-2.83203E-01
-5.7573360E-01,-3.02734E-01
-5.7554880E-01,-3.41797E-01
-5.7536400E-01,-2.83203E-01
-5.7517920E-01,-3.41797E-01
-5.7499440E-01,-2.83203E-01
-5.7480960E-01,-3.02734E-01
-5.7462480E-01,-3.41797E-01
-5.7444000E-01,-2.83203E-01
-5.7425520E-01,-2.63672E-01
-5.7407040E-01,-2.05078E-01
-5.7388560E-01,-2.63672E-01
-5.7370080E-01,-2.44141E-01
-5.7351600E-01,-2.24609E-01
-5.7333120E-01,-2.05078E-01
-5.7314640E-01,-2.83203E-01
-5.7296160E-01,-2.63672E-01
-5.7277680E-01,-2.24609E-01
-5.7259200E-01,-2.24609E-01
-5.7240720E-01,-3.22266E-01
-5.7222240E-01,-2.83203E-01
-5.7203760E-01,-2.44141E-01
-5.7185280E-01,-3.02734E-01
-5.7166800E-01,-2.24609E-01
-5.7148320E-01,-2.44141E-01
-5.7129840E-01,-3.41797E-01
-5.7111360E-01,-2.63672E-01
-5.7092880E-01,-2.83203E-01
-5.7074400E-01,-3.41797E-01
-5.7055920E-01,-3.22266E-01
-5.7037440E-01,-3.02734E-01
-5.7018960E-01,-2.83203E-01
-5.7000480E-01,-3.41797E-01
-5.6982000E-01,-2.44141E-01
-5.6963520E-01,-2.63672E-01
-5.6945040E-01,-3.22266E-01
-5.6926560E-01,-3.02734E-01
-5.6908080E-01,-3.41797E-01
-5.6889600E-01,-2.83203E-01
-5.6871120E-01,-2.63672E-01
-5.6852640E-01,-3.02734E-01
-5.6834160E-01,-2.83203E-01
-5.6815680E-01,-3.22266E-01
-5.6797200E-01,-2.83203E-01
-5.6778720E-01,-2.63672E-01
-5.6760240E-01,-2.24609E-01
-5.6741760E-01,-2.83203E-01
-5.6723280E-01,-2.83203E-01
-5.6704800E-01,-2.83203E-01
-5.6686320E-01,-2.83203E-01
-5.6667840E-01,-3.22266E-01
-5.6649360E-01,-2.44141E-01
-5.6630880E-01,-2.83203E-01
-5.6612400E-01,-2.44141E-01
-5.6593920E-01,-3.22266E-01
-5.6575440E-01,-2.63672E-01
-5.6556960E-01,-3.61328E-01
-5.6538480E-01,-2.83203E-01
-5.6520000E-01,-2.24609E-01
-5.6501520E-01,-2.83203E-01
-5.6483040E-01,-2.63672E-01
-5.6464560E-01,-3.22266E-01
-5.6446080E-01,-3.22266E-01
-5.6427600E-01,-2.63672E-01
-5.6409120E-01,-2.63672E-01
-5.6390640E-01,-3.61328E-01
-5.6372160E-01,-2.63672E-01
-5.6353680E-01,-2.83203E-01
-5.6335200E-01,-3.02734E-01
-5.6316720E-01,-2.24609E-01
-5.6298240E-01,-2.63672E-01
-5.6279760E-01,-3.22266E-01
-5.6261280E-01,-2.63672E-01
-5.6242800E-01,-2.05078E-01
-5.6224320E-01,-2.63672E-01
-5.6205840E-01,-3.02734E-01
-5.6187360E-01,-2.44141E-01
-5.6168880E-01,-2.44141E-01
-5.6150400E-01,-3.22266E-01
-5.6131920E-01,-2.83203E-01
-5.6113440E-01,-1.85547E-01
-5.6094960E-01,-3.02734E-01
-5.6076480E-01,-2.83203E-01
-5.6058000E-01,-2.63672E-01
-5.6039520E-01,-2.83203E-01
-5.6021040E-01,-1.66016E-01
-5.6002560E-01,-2.83203E-01
-5.5984080E-01,-2.83203E-01
-5.5965600E-01,-2.44141E-01
-5.5947120E-01,-3.22266E-01
-5.5928640E-01,-2.83203E-01
-5.5910160E-01,-2.83203E-01
-5.5891680E-01,-2.83203E-01
-5.5873200E-01,-3.02734E-01
-5.5854720E-01,-3.22266E-01
-5.5836240E-01,-3.02734E-01
-5.5817760E-01,-2.24609E-01
-5.5799280E-01,-2.24609E-01
-5.5780800E-01,-2.83203E-01
-5.5762320E-01,-2.83203E-01
-5.5743840E-01,-2.63672E-01
-5.5725360E-01,-2.83203E-01
-5.5706880E-01,-2.83203E-01
-5.5688400E-01,-2.63672E-01
-5.5669920E-01,-3.02734E-01
-5.5651440E-01,-3.41797E-01
-5.5632960E-01,-2.44141E-01
-5.5614480E-01,-3.02734E-01
-5.5596000E-01,-2.83203E-01
-5.5577520E-01,-2.83203E-01
-5.5559040E-01,-2.83203E-01
-5.5540560E-01,-2.44141E-01
-5.5522080E-01,-3.41797E-01
-5.5503600E-01,-3.02734E-01
-5.5485120E-01,-2.83203E-01
-5.5466640E-01,-2.83203E-01
-5.5448160E-01,-3.41797E-01
-5.5429680E-01,-2.44141E-01
-5.5411200E-01,-3.22266E-01
-5.5392720E-01,-2.83203E-01
-5.5374240E-01,-2.05078E-01
-5.5355760E-01,-2.63672E-01
-5.5337280E-01,-2.63672E-01
-5.5318800E-01,-2.83203E-01
-5.5300320E-01,-2.44141E-01
-5.5281840E-01,-2.83203E-01
-5.5263360E-01,-2.83203E-01
-5.5244880E-01,-2.24609E-01
-5.5226400E-01,-1.85547E-01
-5.5207920E-01,-2.63672E-01
-5.5189440E-01,-2.63672E-01
-5.5170960E-01,-2.44141E-01
-5.5152480E-01,-2.05078E-01
-5.5134000E-01,-2.83203E-01
-5.5115520E-01,-1.66016E-01
-5.5097040E-01,-2.83203E-01
-5.5078560E-01,-3.22266E-01
-5.5060080E-01,-2.83203E-01
-5.5041600E-01,-2.83203E-01
-5.5023120E-01,-2.83203E-01
-5.5004640E-01,-3.22266E-01
-5.4986160E-01,-2.83203E-01
-5.4967680E-01,-2.63672E-01
-5.4949200E-01,-2.83203E-01
-5.4930720E-01,-3.02734E-01
-5.4912240E-01,-3.22266E-01
-5.4893760E-01,-3.02734E-01
-5.4875280E-01,-3.41797E-01
-5.4856800E-01,-3.41797E-01
-5.4838320E-01,-2.83203E-01
-5.4819840E-01,-2.44141E-01
-5.4801360E-01,-3.02734E-01
-5.4782880E-01,-3.02734E-01
-5.4764400E-01,-2.63672E-01
-5.4745920E-01,-2.63672E-01
-5.4727440E-01,-2.83203E-01
-5.4708960E-01,-3.02734E-01
-5.4690480E-01,-2.63672E-01
-5.4672000E-01,-2.83203E-01
-5.4653520E-01,-3.41797E-01
-5.4635040E-01,-2.83203E-01
-5.4616560E-01,-2.83203E-01
-5.4598080E-01,-2.44141E-01
-5.4579600E-01,-2.83203E-01
-5.4561120E-01,-2.83203E-01
-5.4542640E-01,-2.24609E-01
-5.4524160E-01,-3.22266E-01
-5.4505680E-01,-2.63672E-01
-5.4487200E-01,-2.83203E-01
-5.4468720E-01,-3.22266E-01
-5.4450240E-01,-3.61328E-01
-5.4431760E-01,-3.41797E-01
-5.4413280E-01,-3.41797E-01
-5.4394800E-01,-2.83203E-01
-5.4376320E-01,-3.22266E-01
-5.4357840E-01,-3.02734E-01
-5.4339360E-01,-2.83203E-01
-5.4320880E-01,-2.44141E-01
-5.4302400E-01,-2.44141E-01
-5.4283920E-01,-2.83203E-01
-5.4265440E-01,-2.44141E-01
-5.4246960E-01,-2.83203E-01
-5.4228480E-01,-2.83203E-01
-5.4210000E-01,-1.85547E-01
-5.4191520E-01,-2.44141E-01
-5.4173040E-01,-2.44141E-01
-5.4154560E-01,-2.44141E-01
-5.4136080E-01,-2.63672E-01
-5.4117600E-01,-2.05078E-01
-5.4099120E-01,-1.85547E-01
-5.4080640E-01,-2.44141E-01
-5.4062160E-01,-2.63672E-01
-5.4043680E-01,-2.83203E-01
-5.4025200E-01,-2.83203E-01
-5.4006720E-01,-3.02734E-01
-5.3988240E-01,-2.24609E-01
-5.3969760E-01,-2.63672E-01
-5.3951280E-01,-2.83203E-01
-5.3932800E-01,-2.83203E-01
-5.3914320E-01,-2.83203E-01
-5.3895840E-01,-2.63672E-01
-5.3877360E-01,-2.44141E-01
-5.3858880E-01,-3.02734E-01
-5.3840400E-01,-2.44141E-01
-5.3821920E-01,-2.44141E-01
-5.3803440E-01,-2.83203E-01
-5.3784960E-01,-2.44141E-01
-5.3766480E-01,-2.44141E-01
-5.3748000E-01,-2.44141E-01
-5.3729520E-01,-2.83203E-01
-5.3711040E-01,-2.24609E-01
-5.3692560E-01,-3.22266E-01
-5.3674080E-01,-3.02734E-01
-5.3655600E-01,-2.63672E-01
-5.3637120E-01,-2.83203E-01
-5.3618640E-01,-2.83203E-01
-5.3600160E-01,-3.22266E-01
-5.3581680E-01,-2.24609E-01
-5.3563200E-01,-2.44141E-01
-5.3544720E-01,-2.63672E-01
-5.3526240E-01,-2.24609E-01
-5.3507760E-01,-2.63672E-01
-5.3489280E-01,-2.44141E-01
-5.3470800E-01,-2.83203E-01
-5.3452320E-01,-2.63672E-01
-5.3433840E-01,-2.83203E-01
-5.3415360E-01,-2.05078E-01
-5.3396880E-01,-2.83203E-01
-5.3378400E-01,-2.83203E-01
-5.3359920E-01,-1.85547E-01
-5.3341440E-01,-2.83203E-01
-5.3322960E-01,-3.02734E-01
-5.3304480E-01,-2.63672E-01
-5.3286000E-01,-3.41797E-01
-5.3267520E-01,-2.83203E-01
-5.3249040E-01,-2.83203E-01
-5.3230560E-01,-2.24609E-01
-5.3212080E-01,-2.63672E-01
-5.3193600E-01,-3.41797E-01
-5.3175120E-01,-2.24609E-01
-5.3156640E-01,-2.63672E-01
-5.3138160E-01,-2.44141E-01
-5.3119680E-01,-3.22266E-01
-5.3101200E-01,-2.44141E-01
-5.3082720E-01,-2.24609E-01
-5.3064240E-01,-2.24609E-01
-5.3045760E-01,-2.63672E-01
-5.3027280E-01,-2.44141E-01
-5.3008800E-01,-2.83203E-01
-5.2990320E-01,-3.02734E-01
-5.2971840E-01,-2.24609E-01
-5.2953360E-01,-3.02734E-01
-5.2934880E-01,-2.63672E-01
-5.2916400E-01,-2.63672E-01
-5.2897920E-01,-2.44141E-01
-5.2879440E-01,-2.63672E-01
-5.2860960E-01,-2.83203E-01
-5.2842480E-01,-2.44141E-01
-5.2824000E-01,-2.83203E-01
-5.2805520E-01,-3.22266E-01
-5.2787040E-01,-2.83203E-01
-5.2768560E-01,-3.02734E-01
-5.2750080E-01,-2.63672E-01
-5.2731600E-01,-2.24609E-01
-5.2713120E-01,-2.63672E-01
-5.2694640E-01,-2.83203E-01
-5.2676160E-01,-2.83203E-01
-5.2657680E-01,-2.83203E-01
-5.2639200E-01,-2.83203E-01
-5.2620720E-01,-2.83203E-01
-5.2602240E-01,-2.63672E-01
-5.2583760E-01,-2.44141E-01
-5.2565280E-01,-2.44141E-01
-5.2546800E-01,-2.24609E-01
-5.2528320E-01,-2.83203E-01
-5.2509840E-01,-2.24609E-01
-5.2491360E-01,-2.44141E-01
-5.2472880E-01,-2.24609E-01
-5.2454400E-01,-2.83203E-01
-5.2435920E-01,-2.24609E-01
-5.2417440E-01,-2.24609E-01
-5.2398960E-01,-2.83203E-01
-5.2380480E-01,-3.22266E-01
-5.2362000E-01,-2.24609E-01
-5.2343520E-01,-2.83203E-01
-5.2325040E-01,-2.24609E-01
-5.2306560E-01,-2.83203E-01
-5.2288080E-01,-2.83203E-01
-5.2269600E-01,-2.44141E-01
-5.2251120E-01,-2.83203E-01
-5.2232640E-01,-1.85547E-01
-5.2214160E-01,-2.83203E-01
-5.2195680E-01,-2.63672E-01
-5.2177200E-01,-2.44141E-01
-5.2158720E-01,-2.05078E-01
-5.2140240E-01,-2.63672E-01
-5.2121760E-01,-2.83203E-01
-5.2103280E-01,-3.22266E-01
-5.2084800E-01,-3.02734E-01
-5.2066320E-01,-2.44141E-01
-5.2047840E-01,-3.02734E-01
-5.2029360E-01,-2.83203E-01
-5.2010880E-01,-2.05078E-01
-5.1992400E-01,-2.24609E-01
-5.1973920E-01,-2.63672E-01
-5.1955440E-01,-2.24609E-01
-5.1936960E-01,-2.24609E-01
-5.1918480E-01,-2.05078E-01
-5.1900000E-01,-2.83203E-01
-5.1881520E-01,-2.83203E-01
-5.1863040E-01,-2.83203E-01
-5.1844560E-01,-2.83203E-01
-5.1826080E-01,-2.83203E-01
-5.1807600E-01,-2.24609E-01
-5.1789120E-01,-3.22266E-01
-5.1770640E-01,-2.63672E-01
-5.1752160E-01,-3.02734E-01
-5.1733680E-01,-3.41797E-01
-5.1715200E-01,-3.41797E-01
-5.1696720E-01,-3.02734E-01
-5.1678240E-01,-3.61328E-01
-5.1659760E-01,-2.63672E-01
-5.1641280E-01,-2.63672E-01
-5.1622800E-01,-2.83203E-01
-5.1604320E-01,-2.83203E-01
-5.1585840E-01,-2.24609E-01
-5.1567360E-01,-3.02734E-01
-5.1548880E-01,-2.24609E-01
-5.1530400E-01,-2.63672E-01
-5.1511920E-01,-2.83203E-01
-5.1493440E-01,-2.83203E-01
-5.1474960E-01,-2.44141E-01
-5.1456480E-01,-2.63672E-01
-5.1438000E-01,-2.05078E-01
-5.1419520E-01,-2.05078E-01
-5.1401040E-01,-2.44141E-01
-5.1382560E-01,-2.83203E-01
-5.1364080E-01,-2.63672E-01
-5.1345600E-01,-2.83203E-01
-5.1327120E-01,-2.44141E-01
-5.1308640E-01,-2.24609E-01
-5.1290160E-01,-2.24609E-01
-5.1271680E-01,-2.24609E-01
-5.1253200E-01,-2.83203E-01
-5.1234720E-01,-2.63672E-01
-5.1216240E-01,-2.63672E-01
-5.1197760E-01,-2.83203E-01
-5.1179280E-01,-2.83203E-01
-5.1160800E-01,-2.83203E-01
-5.1142320E-01,-2.83203E-01
-5.1123840E-01,-2.83203E-01
-5.1105360E-01,-2.63672E-01
-5.1086880E-01,-2.83203E-01
-5.1068400E-01,-2.44141E-01
-5.1049920E-01,-3.02734E-01
-5.1031440E-01,-2.24609E-01
-5.1012960E-01,-2.63672E-01
-5.0994480E-01,-2.63672E-01
-5.0976000E-01,-2.44141E-01
-5.0957520E-01,-2.83203E-01
-5.0939040E-01,-2.24609E-01
-5.0920560E-01,-2.63672E-01
-5.0902080E-01,-2.44141E-01
-5.0883600E-01,-3.22266E-01
-5.0865120E-01,-2.83203E-01
-5.0846640E-01,-2.05078E-01
-5.0828160E-01,-2.63672E-01
-5.0809680E-01,-2.44141E-01
-5.0791200E-01,-2.24609E-01
-5.0772720E-01,-2.05078E-01
-5.0754240E-01,-2.83203E-01
-5.0735760E-01,-2.44141E-01
-5.0717280E-01,-2.44141E-01
-5.0698800E-01,-2.83203E-01
-5.0680320E-01,-2.05078E-01
-5.0661840E-01,-2.24609E-01
-5.0643360E-01,-2.63672E-01
-5.0624880E-01,-2.24609E-01
-5.0606400E-01,-2.24609E-01
-5.0587920E-01,-2.63672E-01
-5.0569440E-01,-1.66016E-01
-5.0550960E-01,-2.05078E-01
-5.0532480E-01,-1.66016E-01
-5.0514000E-01,-2.63672E-01
-5.0495520E-01,-2.63672E-01
-5.0477040E-01,-2.63672E-01
-5.0458560E-01,-2.05078E-01
-5.0440080E-01,-2.24609E-01
-5.0421600E-01,-2.44141E-01
-5.0403120E-01,-2.63672E-01
-5.0384640E-01,-2.83203E-01
-5.0366160E-01,-2.83203E-01
-5.0347680E-01,-2.63672E-01
-5.0329200E-01,-3.02734E-01
-5.0310720E-01,-2.24609E-01
-5.0292240E-01,-2.24609E-01
-5.0273760E-01,-3.02734E-01
-5.0255280E-01,-2.83203E-01
-5.0236800E-01,-2.24609E-01
-5.0218320E-01,-2.83203E-01
-5.0199840E-01,-2.83203E-01
-5.0181360E-01,-2.05078E-01
-5.0162880E-01,-2.05078E-01
-5.0144400E-01,-2.83203E-01
-5.0125920E-01,-2.44141E-01
-5.0107440E-01,-2.05078E-01
-5.0088960E-01,-2.63672E-01
-5.0070480E-01,-2.44141E-01
-5.0052000E-01,-2.24609E-01
-5.0033520E-01,-2.83203E-01
-5.0015040E-01,-2.83203E-01
-4.9996560E-01,-2.83203E-01
-4.9978080E-01,-2.63672E-01
-4.9959600E-01,-2.83203E-01
-4.9941120E-01,-2.24609E-01
-4.9922640E-01,-2.63672E-01
-4.9904160E-01,-2.83203E-01
-4.9885680E-01,-2.44141E-01
-4.9867200E-01,-2.63672E-01
-4.9848720E-01,-2.63672E-01
-4.9830240E-01,-2.63672E-01
-4.9811760E-01,-2.44141E-01
-4.9793280E-01,-2.05078E-01
-4.9774800E-01,-2.63672E-01
-4.9756320E-01,-2.83203E-01
-4.9737840E-01,-3.41797E-01
-4.9719360E-01,-2.24609E-01
-4.9700880E-01,-3.02734E-01
-4.9682400E-01,-2.63672E-01
-4.9663920E-01,-2.05078E-01
-4.9645440E-01,-2.63672E-01
-4.9626960E-01,-2.24609E-01
-4.9608480E-01,-3.02734E-01
-4.9590000E-01,-2.24609E-01
-4.9571520E-01,-2.05078E-01
-4.9553040E-01,-2.63672E-01
-4.9534560E-01,-2.44141E-01
-4.9516080E-01,-2.24609E-01
-4.9497600E-01,-2.63672E-01
-4.9479120E-01,-2.24609E-01
-4.9460640E-01,-2.63672E-01
-4.9442160E-01,-2.24609E-01
-4.9423680E-01,-2.44141E-01
-4.9405200E-01,-2.44141E-01
-4.9386720E-01,-2.44141E-01
-4.9368240E-01,-2.44141E-01
-4.9349760E-01,-2.63672E-01
-4.9331280E-01,-2.83203E-01
-4.9312800E-01,-3.41797E-01
-4.9294320E-01,-2.83203E-01
-4.9275840E-01,-2.44141E-01
-4.9257360E-01,-2.83203E-01
-4.9238880E-01,-3.02734E-01
-4.9220400E-01,-2.24609E-01
-4.9201920E-01,-2.83203E-01
-4.9183440E-01,-1.85547E-01
-4.9164960E-01,-2.63672E-01
-4.9146480E-01,-2.24609E-01
-4.9128000E-01,-2.63672E-01
-4.9109520E-01,-2.63672E-01
-4.9091040E-01,-2.05078E-01
-4.9072560E-01,-2.63672E-01
-4.9054080E-01,-2.63672E-01
-4.9035600E-01,-2.44141E-01
-4.9017120E-01,-2.83203E-01
-4.8998640E-01,-2.83203E-01
-4.8980160E-01,-1.85547E-01
-4.8961680E-01,-2.63672E-01
-4.8943200E-01,-1.66016E-01
-4.8924720E-01,-2.44141E-01
-4.8906240E-01,-2.05078E-01
-4.8887760E-01,-2.44141E-01
-4.8869280E-01,-2.05078E-01
-4.8850800E-01,-2.05078E-01
-4.8832320E-01,-2.05078E-01
-4.8813840E-01,-1.85547E-01
-4.8795360E-01,-2.83203E-01
-4.8776880E-01,-2.83203E-01
-4.8758400E-01,-2.05078E-01
-4.8739920E-01,-2.83203E-01
-4.8721440E-01,-2.63672E-01
-4.8702960E-01,-2.83203E-01
-4.8684480E-01,-2.44141E-01
-4.8666000E-01,-2.44141E-01
-4.8647520E-01,-2.05078E-01
-4.8629040E-01,-3.02734E-01
-4.8610560E-01,-2.24609E-01
-4.8592080E-01,-2.05078E-01
-4.8573600E-01,-2.63672E-01
-4.8555120E-01,-1.85547E-01
-4.8536640E-01,-2.24609E-01
-4.8518160E-01,-1.85547E-01
-4.8499680E-01,-2.24609E-01
-4.8481200E-01,-2.24609E-01
-4.8462720E-01,-2.63672E-01
-4.8444240E-01,-2.44141E-01
-4.8425760E-01,-2.24609E-01
-4.8407280E-01,-2.83203E-01
-4.8388800E-01,-2.24609E-01
-4.8370320E-01,-2.24609E-01
-4.8351840E-01,-2.63672E-01
-4.8333360E-01,-2.44141E-01
-4.8314880E-01,-2.44141E-01
-4.8296400E-01,-2.63672E-01
-4.8277920E-01,-2.63672E-01
-4.8259440E-01,-2.63672E-01
-4.8240960E-01,-2.24609E-01
-4.8222480E-01,-2.05078E-01
-4.8204000E-01,-2.63672E-01
-4.8185520E-01,-2.24609E-01
-4.8167040E-01,-2.24609E-01
-4.8148560E-01,-2.05078E-01
-4.8130080E-01,-2.63672E-01
-4.8111600E-01,-2.24609E-01
-4.8093120E-01,-1.85547E-01
-4.8074640E-01,-2.44141E-01
-4.8056160E-01,-2.05078E-01
-4.8037680E-01,-2.05078E-01
-4.8019200E-01,-2.24609E-01
-4.8000720E-01,-2.05078E-01
-4.7982240E-01,-2.83203E-01
-4.7963760E-01,-2.83203E-01
-4.7945280E-01,-2.24609E-01
-4.7926800E-01,-2.44141E-01
-4.7908320E-01,-2.63672E-01
-4.7889840E-01,-2.24609E-01
-4.7871360E-01,-2.83203E-01
-4.7852880E-01,-2.83203E-01
-4.7834400E-01,-2.83203E-01
-4.7815920E-01,-2.05078E-01
-4.7797440E-01,-2.44141E-01
-4.7778960E-01,-2.24609E-01
-4.7760480E-01,-2.44141E-01
-4.7742000E-01,-2.24609E-01
-4.7723520E-01,-1.85547E-01
-4.7705040E-01,-2.05078E-01
-4.7686560E-01,-1.85547E-01
-4.7668080E-01,-2.05078E-01
-4.7649600E-01,-2.05078E-01
-4.7631120E-01,-1.46484E-01
-4.7612640E-01,-2.24609E-01
-4.7594160E-01,-2.05078E-01
-4.7575680E-01,-1.66016E-01
-4.7557200E-01,-2.24609E-01
-4.7538720E-01,-2.44141E-01
-4.7520240E-01,-2.05078E-01
-4.7501760E-01,-2.24609E-01
-4.7483280E-01,-2.83203E-01
-4.7464800E-01,-2.24609E-01
-4.7446320E-01,-2.63672E-01
-4.7427840E-01,-2.63672E-01
-4.7409360E-01,-2.63672E-01
